MolecularWeight,LogP,TPSA,HBD,HBA,RotatableBonds,Suitability
320.35,1.33,76.15,0.0,5.0,6.0,0
363.52,3.55,59.28,1.0,3.0,15.0,1
299.76,2.95,50.46,1.0,3.0,1.0,1
474.58,4.54,42.64,0.0,6.0,8.0,0
348.45,4.02,53.43,1.0,3.0,6.0,1
480.57,-1.28,150.04,2.0,10.0,7.0,1
334.21,3.48,72.63,3.0,3.0,4.0,0
488.33,-2.23,215.72,4.0,13.0,10.0,0
251.29,-1.0,65.06,0.0,7.0,3.0,0
136.19,2.13,20.23,1.0,1.0,2.0,0
212.2,1.37,86.99,3.0,5.0,3.0,0
583.5,1.17,182.21,2.0,11.0,8.0,1
271.4,3.33,23.47,1.0,2.0,2.0,0
365.49,3.76,41.93,1.0,4.0,7.0,0
188.22,1.89,74.6,2.0,2.0,8.0,1
380.91,4.48,12.53,0.0,1.0,0.0,0
238.29,1.35,75.27,2.0,3.0,5.0,1
532.54,2.06,170.11,4.0,9.0,10.0,0
790.31,-4.19,404.45,10.0,21.0,14.0,1
494.54,-3.65,213.94,2.0,14.0,13.0,0
335.23,3.64,35.83,1.0,3.0,2.0,0
379.46,2.97,73.49,2.0,5.0,5.0,0
223.27,1.91,58.56,2.0,3.0,6.0,1
317.33,2.49,55.84,0.0,6.0,5.0,0
344.49,4.15,72.83,1.0,5.0,16.0,0
193.2,0.89,66.4,2.0,2.0,4.0,0
398.39,1.22,107.59,2.0,7.0,3.0,1
976.97,-5.23,391.2,14.0,24.0,18.0,0
188.27,2.03,38.91,1.0,2.0,0.0,0
734.84,4.95,184.61,4.0,12.0,21.0,0
269.39,0.84,52.65,1.0,3.0,7.0,0
499.65,6.28,66.84,1.0,4.0,11.0,0
265.36,2.69,27.63,1.0,3.0,5.0,0
295.39,2.98,26.79,0.0,3.0,3.0,1
137.16,0.32,36.47,1.0,2.0,1.0,1
451.48,1.72,112.27,1.0,9.0,4.0,1
257.72,1.82,38.77,0.0,4.0,6.0,0
184.67,3.48,20.23,1.0,1.0,1.0,0
214.25,0.09,89.26,2.0,4.0,2.0,1
340.43,2.88,118.2,4.0,4.0,10.0,1
344.49,4.47,94.83,3.0,3.0,14.0,1
292.21,3.12,41.49,2.0,3.0,5.0,0
414.69,1.88,84.22,2.0,6.0,4.0,0
508.56,3.52,106.97,1.0,7.0,6.0,1
365.51,5.02,62.2,2.0,4.0,3.0,0
440.48,2.78,130.16,3.0,5.0,13.0,0
364.53,5.23,29.46,1.0,2.0,2.0,1
270.76,2.42,55.56,1.0,4.0,6.0,1
171.16,0.09,81.19,1.0,5.0,3.0,1
354.41,2.43,105.51,2.0,7.0,5.0,0
461.51,3.61,116.13,3.0,8.0,6.0,0
366.45,5.51,6.48,0.0,3.0,4.0,0
504.61,0.97,133.65,2.0,9.0,9.0,0
556.79,6.76,59.08,0.0,4.0,15.0,1
286.38,2.13,40.43,0.0,2.0,1.0,0
414.53,3.37,59.08,0.0,6.0,6.0,1
284.25,1.74,85.79,3.0,3.0,5.0,0
313.4,1.89,41.93,1.0,4.0,2.0,0
211.26,1.08,64.71,2.0,4.0,4.0,1
329.44,3.47,76.78,2.0,4.0,0.0,1
568.54,4.71,155.59,1.0,11.0,9.0,1
239.31,1.91,72.72,4.0,4.0,5.0,1
380.66,0.82,118.36,3.0,5.0,2.0,1
345.87,4.52,21.7,0.0,3.0,5.0,1
105.09,-1.61,83.55,3.0,3.0,2.0,0
231.3,1.55,30.17,0.0,4.0,2.0,1
308.38,0.53,112.65,4.0,4.0,8.0,0
209.25,-0.13,95.11,2.0,5.0,1.0,1
371.37,1.56,110.6,3.0,7.0,7.0,0
331.46,2.54,37.71,0.0,5.0,7.0,0
214.05,1.16,61.77,1.0,3.0,5.0,1
663.41,6.42,108.33,3.0,8.0,22.0,1
469.55,4.95,98.26,2.0,7.0,9.0,0
293.32,3.27,59.3,1.0,3.0,3.0,0
425.75,2.65,105.7,1.0,7.0,4.0,1
565.71,7.05,87.07,2.0,4.0,17.0,0
183.68,2.62,26.02,1.0,1.0,2.0,1
146.06,3.17,0.0,0.0,0.0,0.0,1
339.47,4.1,48.53,0.0,6.0,3.0,0
304.39,1.55,80.92,4.0,4.0,0.0,1
293.44,3.08,28.6,0.0,5.0,7.0,1
645.32,6.94,42.68,0.0,4.0,11.0,1
498.59,6.51,78.09,2.0,3.0,4.0,1
313.31,1.91,83.76,0.0,5.0,4.0,0
342.29,-0.08,176.23,4.0,7.0,8.0,1
807.34,16.43,78.9,0.0,6.0,47.0,0
238.24,0.96,104.64,2.0,4.0,5.0,1
383.46,0.65,115.42,2.0,7.0,6.0,1
664.91,9.11,90.46,0.0,8.0,19.0,1
478.49,5.31,88.52,2.0,5.0,7.0,0
260.34,1.96,58.05,1.0,5.0,6.0,0
789.1,-0.03,168.66,6.0,8.0,5.0,1
295.73,-0.06,118.69,2.0,5.0,1.0,1
376.54,5.31,32.34,1.0,3.0,6.0,0
368.39,4.09,100.13,3.0,6.0,4.0,0
242.34,2.71,23.24,1.0,1.0,0.0,0
208.26,1.16,44.12,0.0,4.0,3.0,0
246.35,2.73,32.34,1.0,2.0,2.0,1
240.37,4.21,9.23,0.0,4.0,2.0,0
305.2,-1.91,104.98,6.0,6.0,11.0,0
460.44,-1.24,201.85,7.0,10.0,2.0,1
424.95,3.17,79.15,3.0,6.0,6.0,1
556.53,2.98,156.76,0.0,12.0,12.0,0
278.42,4.36,0.0,0.0,0.0,2.0,1
263.38,2.73,43.7,2.0,3.0,4.0,1
199.26,1.77,37.81,1.0,3.0,4.0,0
135.21,1.58,26.02,1.0,1.0,2.0,1
445.57,4.43,74.54,1.0,6.0,8.0,0
372.34,4.49,83.79,5.0,2.0,9.0,0
237.73,2.9,29.1,1.0,2.0,2.0,1
369.37,3.52,73.86,1.0,4.0,5.0,1
324.4,0.83,76.44,1.0,4.0,5.0,0
560.69,0.92,205.84,6.0,9.0,23.0,0
460.62,6.14,23.55,0.0,2.0,7.0,0
214.25,-0.56,122.06,4.0,4.0,2.0,1
287.45,3.94,23.47,1.0,2.0,5.0,1
747.96,2.44,182.91,4.0,14.0,8.0,1
548.07,1.29,136.63,3.0,8.0,5.0,1
380.45,0.86,104.1,4.0,8.0,9.0,0
303.14,3.61,63.6,1.0,3.0,6.0,1
370.53,4.5,54.37,1.0,3.0,2.0,1
149.24,1.97,26.02,1.0,1.0,2.0,1
817.99,1.75,256.42,9.0,8.0,21.0,0
192.0,-1.38,135.29,5.0,3.0,2.0,0
273.38,2.77,29.54,0.0,3.0,4.0,0
222.24,2.85,34.14,0.0,2.0,1.0,1
610.71,4.95,114.25,1.0,9.0,10.0,0
280.33,2.13,119.97,5.0,3.0,4.0,1
454.61,5.09,63.95,0.0,6.0,13.0,1
240.71,3.49,37.3,1.0,2.0,2.0,0
279.29,0.89,87.85,1.0,5.0,6.0,0
301.82,4.15,12.47,0.0,2.0,4.0,0
281.44,4.99,12.03,1.0,1.0,5.0,1
290.47,3.81,20.23,1.0,1.0,6.0,0
527.57,0.47,170.87,6.0,10.0,4.0,0
368.51,3.43,97.99,4.0,4.0,12.0,1
307.29,2.23,111.43,1.0,7.0,4.0,1
505.46,4.18,167.58,10.0,4.0,9.0,1
245.33,2.35,73.1,2.0,3.0,2.0,1
847.02,4.62,205.55,5.0,14.0,4.0,1
231.25,1.42,67.16,2.0,4.0,4.0,1
179.22,1.71,52.32,1.0,2.0,4.0,0
301.39,2.81,85.29,4.0,3.0,7.0,1
258.05,0.54,38.69,1.0,3.0,2.0,1
198.22,0.43,58.92,2.0,4.0,5.0,1
440.77,1.92,121.68,3.0,7.0,3.0,1
299.37,1.5,41.93,1.0,4.0,1.0,1
344.5,3.94,54.37,1.0,3.0,1.0,1
409.53,3.8,55.84,0.0,5.0,9.0,0
447.47,2.56,124.13,1.0,8.0,6.0,0
457.6,6.7,59.42,1.0,4.0,11.0,0
232.24,1.42,72.19,1.0,4.0,2.0,0
233.23,2.61,21.26,1.0,2.0,4.0,0
417.82,5.23,66.49,2.0,4.0,5.0,1
242.67,0.29,92.81,3.0,3.0,2.0,1
771.88,6.6,102.5,1.0,6.0,11.0,0
660.03,-3.13,400.56,12.0,12.0,12.0,0
413.55,3.06,87.05,2.0,7.0,10.0,0
386.59,4.9,29.54,0.0,4.0,4.0,1
297.38,1.72,40.16,0.0,5.0,4.0,0
242.45,5.46,20.23,1.0,1.0,14.0,1
345.42,2.9,83.09,1.0,5.0,5.0,1
156.06,1.4,3.24,0.0,1.0,4.0,1
348.36,-2.2,150.28,4.0,5.0,6.0,0
307.33,-2.21,158.82,6.0,6.0,9.0,0
329.4,5.52,34.25,1.0,2.0,4.0,0
448.95,5.68,69.64,2.0,3.0,3.0,1
206.03,-0.99,135.29,5.0,3.0,2.0,1
224.26,0.96,75.27,2.0,3.0,4.0,1
519.59,-1.84,202.86,4.0,13.0,11.0,0
134.09,-1.09,94.83,3.0,3.0,3.0,0
381.39,-2.06,208.65,6.0,11.0,7.0,0
490.52,-0.04,156.61,2.0,11.0,9.0,1
223.27,1.27,72.72,4.0,4.0,2.0,0
285.31,1.98,78.34,0.0,7.0,2.0,0
333.14,-0.46,104.55,3.0,6.0,3.0,0
398.55,2.1,65.56,0.0,4.0,9.0,0
482.44,2.36,155.14,5.0,10.0,4.0,0
401.9,4.43,64.84,1.0,6.0,4.0,0
427.42,0.67,191.26,6.0,6.0,9.0,1
342.3,-5.4,189.53,8.0,11.0,4.0,0
267.37,1.61,50.72,2.0,4.0,9.0,1
245.24,-1.64,142.19,6.0,7.0,5.0,0
404.51,2.42,68.31,0.0,6.0,6.0,1
315.68,4.07,38.33,1.0,2.0,0.0,1
488.02,3.31,106.51,3.0,9.0,7.0,1
388.9,3.15,53.01,1.0,4.0,8.0,1
425.6,3.88,47.02,1.0,6.0,8.0,1
315.46,4.17,37.39,1.0,4.0,9.0,0
323.39,3.84,42.68,0.0,4.0,4.0,0
243.39,4.33,3.24,0.0,1.0,2.0,0
352.43,5.26,6.48,0.0,3.0,4.0,1
387.48,0.72,71.74,1.0,8.0,7.0,0
368.43,2.5,94.58,4.0,5.0,7.0,0
353.51,4.65,29.54,0.0,3.0,8.0,1
525.61,3.28,112.04,1.0,10.0,8.0,1
426.56,3.96,55.56,1.0,3.0,7.0,1
204.31,4.06,20.23,1.0,1.0,1.0,0
404.55,4.2,72.83,1.0,5.0,6.0,1
295.41,3.67,29.1,1.0,3.0,0.0,0
187.24,1.01,66.4,2.0,2.0,4.0,0
464.57,3.91,99.26,3.0,4.0,6.0,0
437.24,4.78,68.18,2.0,4.0,4.0,0
266.69,1.29,73.8,2.0,3.0,1.0,0
639.83,4.07,95.07,0.0,6.0,11.0,0
302.42,2.21,33.53,0.0,5.0,5.0,1
388.46,2.58,69.26,1.0,6.0,10.0,1
393.35,-2.68,196.22,5.0,8.0,16.0,1
254.24,2.87,70.67,2.0,4.0,1.0,0
150.13,-2.58,90.15,4.0,5.0,0.0,0
512.73,6.98,80.67,1.0,4.0,2.0,0
241.25,1.51,89.71,2.0,5.0,3.0,0
422.45,1.73,135.95,3.0,9.0,7.0,1
126.11,0.8,60.69,3.0,3.0,0.0,0
328.2,3.26,49.17,0.0,5.0,4.0,0
872.89,6.67,359.42,8.0,16.0,9.0,1
372.55,3.81,58.2,2.0,2.0,1.0,1
364.44,0.38,107.22,4.0,6.0,0.0,0
243.43,4.27,35.25,1.0,2.0,14.0,0
251.71,2.9,40.54,1.0,2.0,3.0,1
388.37,2.99,78.27,1.0,7.0,4.0,0
341.41,2.88,75.44,1.0,4.0,3.0,0
216.28,1.77,33.62,1.0,3.0,2.0,0
148.21,1.51,24.92,1.0,2.0,1.0,0
247.3,3.08,67.01,2.0,3.0,4.0,0
328.41,4.61,74.6,2.0,2.0,8.0,0
262.36,3.6,27.82,2.0,1.0,2.0,0
248.18,0.16,125.9,4.0,5.0,4.0,0
17.03,0.16,35.0,1.0,1.0,0.0,1
146.15,-1.34,106.41,3.0,3.0,4.0,1
973.67,9.0,87.74,2.0,4.0,2.0,1
180.16,1.31,63.6,1.0,3.0,2.0,1
357.45,1.71,73.16,3.0,5.0,2.0,1
414.34,4.87,77.52,1.0,6.0,4.0,0
606.64,7.42,43.86,0.0,3.0,8.0,0
320.32,0.66,87.46,2.0,6.0,3.0,1
380.42,0.95,105.17,2.0,6.0,5.0,1
310.44,3.94,28.26,1.0,2.0,2.0,0
129.17,-1.03,88.99,4.0,2.0,0.0,1
617.66,-3.39,240.57,7.0,9.0,12.0,0
484.92,3.89,92.67,2.0,5.0,5.0,0
383.52,2.86,48.3,1.0,6.0,5.0,1
18.02,-0.82,31.5,0.0,0.0,0.0,1
144.6,1.51,20.23,1.0,1.0,2.0,1
152.15,1.21,46.53,1.0,3.0,2.0,0
483.57,3.67,115.08,3.0,8.0,14.0,0
556.61,2.28,116.23,1.0,10.0,11.0,0
585.62,2.52,177.72,4.0,8.0,13.0,1
149.28,1.54,3.24,1.0,1.0,2.0,0
261.09,1.88,41.57,1.0,2.0,5.0,1
656.66,2.75,160.83,3.0,14.0,6.0,1
776.37,2.85,255.91,7.0,15.0,15.0,1
269.39,3.66,12.47,0.0,2.0,6.0,1
531.32,3.78,64.6,3.0,4.0,4.0,1
301.39,4.38,21.26,1.0,3.0,4.0,0
282.13,4.44,49.33,2.0,2.0,3.0,0
140.19,-1.02,12.96,0.0,4.0,0.0,1
285.42,4.03,18.51,1.0,4.0,2.0,0
309.45,4.29,20.31,0.0,2.0,7.0,1
300.83,3.68,6.48,0.0,2.0,3.0,0
352.48,3.41,55.56,1.0,4.0,6.0,1
457.49,6.93,62.32,2.0,2.0,6.0,1
433.35,3.72,54.7,1.0,5.0,2.0,0
271.25,3.69,66.49,2.0,4.0,2.0,0
157.22,-0.21,97.78,5.0,2.0,3.0,1
131.18,0.59,63.32,2.0,2.0,4.0,0
333.36,1.61,65.78,1.0,5.0,3.0,0
298.45,4.49,6.48,0.0,3.0,4.0,1
288.44,3.9,32.34,1.0,2.0,5.0,1
249.27,3.45,39.19,0.0,3.0,2.0,0
282.34,2.39,53.99,0.0,5.0,0.0,0
196.68,1.75,15.27,1.0,2.0,1.0,0
106.12,1.5,17.07,0.0,1.0,1.0,0
219.2,-1.52,154.37,5.0,5.0,6.0,0
498.58,2.58,114.4,2.0,7.0,11.0,1
498.96,6.35,0.0,0.0,0.0,6.0,1
344.52,4.47,18.46,0.0,2.0,4.0,0
396.51,3.96,49.41,1.0,3.0,8.0,0
370.31,-1.14,142.99,1.0,10.0,5.0,1
310.39,4.4,46.53,1.0,2.0,4.0,0
378.49,2.41,98.66,4.0,5.0,8.0,0
559.68,4.82,61.8,0.0,6.0,5.0,0
482.17,-1.16,244.14,6.0,11.0,8.0,0
548.81,7.44,42.01,0.0,5.0,12.0,0
183.21,0.48,86.71,4.0,4.0,2.0,1
244.21,-3.01,143.72,4.0,8.0,3.0,1
641.02,4.89,66.4,2.0,2.0,7.0,1
326.18,2.34,89.71,2.0,6.0,3.0,0
316.49,4.52,37.3,1.0,2.0,0.0,0
245.37,3.3,20.31,0.0,2.0,4.0,0
340.45,3.47,57.25,1.0,5.0,6.0,0
272.39,3.61,40.46,2.0,2.0,0.0,1
398.42,1.39,134.81,3.0,6.0,7.0,0
329.4,2.02,59.0,1.0,5.0,2.0,0
412.49,0.45,122.72,6.0,8.0,12.0,0
580.85,8.75,63.95,0.0,6.0,23.0,0
581.67,1.99,118.21,3.0,6.0,4.0,1
370.45,4.38,68.9,1.0,5.0,2.0,0
404.47,3.12,75.52,1.0,6.0,4.0,0
251.25,-0.95,119.31,3.0,8.0,2.0,0
211.27,1.8,37.81,1.0,3.0,0.0,1
319.23,0.5,138.53,5.0,4.0,9.0,1
692.21,3.53,156.47,2.0,10.0,5.0,0
358.22,1.38,83.47,2.0,4.0,6.0,0
419.38,1.35,100.87,2.0,6.0,3.0,1
187.29,2.18,3.24,0.0,1.0,4.0,1
284.27,-2.21,132.36,5.0,9.0,2.0,0
424.39,-0.54,173.76,3.0,9.0,7.0,1
434.55,2.8,91.21,2.0,8.0,5.0,1
128.94,0.87,37.3,1.0,1.0,1.0,0
518.95,0.6,158.32,5.0,9.0,10.0,0
31.01,0.33,40.92,1.0,2.0,0.0,0
154.25,2.74,9.23,0.0,1.0,0.0,0
182.15,-2.24,90.15,4.0,5.0,1.0,1
265.27,3.31,70.42,2.0,3.0,2.0,0
214.22,2.61,46.53,1.0,3.0,2.0,0
534.57,4.49,119.13,2.0,7.0,3.0,1
334.42,2.09,32.78,0.0,3.0,0.0,0
356.44,1.67,66.76,2.0,4.0,2.0,1
303.39,1.41,65.2,2.0,4.0,2.0,0
310.75,3.36,58.28,3.0,3.0,3.0,0
255.27,2.29,59.3,1.0,3.0,3.0,1
296.44,4.24,6.48,0.0,3.0,2.0,1
250.28,0.86,97.97,2.0,5.0,3.0,1
354.29,5.06,41.61,0.0,5.0,2.0,1
542.58,-0.92,204.91,4.0,12.0,9.0,1
733.94,1.79,193.91,5.0,14.0,7.0,1
498.57,2.61,106.29,1.0,10.0,5.0,1
418.96,5.0,60.44,0.0,4.0,2.0,0
133.1,-1.13,100.62,3.0,3.0,3.0,0
254.33,4.39,40.46,2.0,2.0,3.0,1
601.63,1.36,176.74,3.0,12.0,6.0,0
448.47,1.65,123.91,3.0,9.0,8.0,0
144.21,2.29,37.3,1.0,1.0,5.0,1
417.55,6.04,77.88,1.0,6.0,14.0,0
501.51,4.1,98.66,2.0,6.0,8.0,0
482.2,2.47,90.82,4.0,5.0,7.0,0
190.24,3.09,26.3,0.0,2.0,3.0,0
412.66,6.61,40.46,2.0,2.0,5.0,1
354.49,6.5,0.0,0.0,0.0,2.0,0
246.35,1.77,46.33,1.0,2.0,5.0,1
211.26,1.13,72.72,4.0,4.0,4.0,1
807.89,3.26,224.45,5.0,14.0,8.0,1
200.15,-0.08,113.28,1.0,6.0,3.0,0
404.55,3.43,71.03,2.0,5.0,11.0,1
416.87,4.48,88.49,2.0,6.0,4.0,1
179.26,1.85,21.26,1.0,2.0,4.0,0
210.29,0.79,74.2,2.0,4.0,2.0,0
468.56,1.4,105.84,1.0,10.0,10.0,0
405.97,6.56,12.47,0.0,2.0,9.0,1
371.61,0.14,91.28,1.0,8.0,4.0,0
418.57,4.59,72.83,1.0,5.0,6.0,1
393.47,3.87,73.56,0.0,6.0,5.0,0
90.03,-0.84,74.6,2.0,2.0,0.0,0
496.63,3.9,101.49,1.0,7.0,12.0,1
393.58,4.63,37.27,1.0,3.0,3.0,0
778.95,4.75,133.87,2.0,11.0,7.0,1
603.72,5.02,117.15,0.0,9.0,15.0,0
232.24,0.7,75.27,2.0,3.0,2.0,1
255.27,2.29,59.3,1.0,3.0,3.0,1
294.76,3.82,54.37,1.0,3.0,4.0,0
268.32,2.83,41.9,0.0,3.0,4.0,0
305.21,1.93,66.56,2.0,3.0,8.0,1
298.3,2.75,106.42,2.0,5.0,2.0,1
808.97,4.01,146.4,2.0,12.0,7.0,0
407.32,2.02,77.04,1.0,5.0,4.0,1
807.89,3.26,224.45,5.0,14.0,8.0,1
289.38,1.93,49.77,1.0,4.0,4.0,1
447.52,3.3,75.89,1.0,7.0,3.0,0
477.44,3.53,89.33,1.0,5.0,3.0,1
434.5,2.42,93.06,2.0,6.0,2.0,1
451.91,4.14,107.41,3.0,5.0,6.0,1
131.13,-1.06,99.2,4.0,2.0,3.0,0
322.43,2.5,75.27,2.0,3.0,3.0,0
290.45,5.76,26.3,0.0,2.0,12.0,0
221.21,-3.08,119.25,5.0,6.0,2.0,0
206.2,0.49,72.63,1.0,3.0,2.0,0
279.86,4.74,3.24,0.0,1.0,5.0,1
596.7,6.4,69.18,0.0,6.0,7.0,0
246.31,1.67,57.53,2.0,3.0,1.0,0
88.11,0.87,37.3,1.0,1.0,2.0,0
450.47,2.88,83.48,1.0,7.0,5.0,1
294.53,3.56,40.46,2.0,4.0,15.0,0
470.02,3.55,55.53,0.0,7.0,10.0,1
405.89,3.31,65.16,0.0,5.0,5.0,0
103.12,-0.19,63.32,2.0,2.0,3.0,0
319.27,-5.52,190.25,8.0,11.0,1.0,0
357.47,4.63,38.25,0.0,4.0,8.0,0
465.53,1.3,137.26,2.0,9.0,7.0,1
306.24,5.18,12.03,1.0,1.0,2.0,1
236.28,2.52,34.58,0.0,4.0,2.0,0
628.89,9.16,69.67,0.0,5.0,5.0,0
309.32,2.12,101.29,3.0,3.0,3.0,0
211.26,1.13,72.72,4.0,4.0,4.0,1
418.51,5.67,55.56,1.0,3.0,6.0,0
474.59,1.61,113.42,1.0,8.0,7.0,1
327.42,2.81,49.77,1.0,4.0,6.0,1
254.26,1.1,88.51,1.0,4.0,1.0,0
286.46,5.51,20.23,1.0,1.0,5.0,1
324.42,3.17,45.59,1.0,4.0,4.0,1
329.79,2.67,64.59,1.0,4.0,2.0,0
382.46,4.01,73.51,0.0,7.0,7.0,0
356.51,3.62,64.52,4.0,4.0,13.0,0
350.46,1.96,86.99,3.0,5.0,3.0,0
618.83,4.27,106.17,2.0,9.0,10.0,0
354.8,2.92,90.68,2.0,5.0,3.0,1
194.14,-3.29,135.29,5.0,6.0,5.0,0
395.5,5.42,49.81,0.0,5.0,10.0,0
407.46,3.32,88.16,2.0,4.0,4.0,0
352.74,4.09,32.67,0.0,2.0,2.0,1
237.3,1.45,39.72,1.0,4.0,5.0,1
490.52,-0.04,156.61,2.0,11.0,9.0,1
424.44,2.71,132.99,1.0,9.0,6.0,0
311.41,1.77,78.51,2.0,4.0,3.0,1
654.61,3.19,118.21,3.0,6.0,5.0,1
244.29,2.29,36.28,0.0,4.0,3.0,0
297.4,3.93,29.54,0.0,3.0,7.0,0
569.07,3.96,108.36,1.0,8.0,7.0,0
477.56,4.26,69.21,2.0,7.0,10.0,1
271.32,2.23,72.72,4.0,4.0,2.0,0
290.45,3.67,40.46,2.0,2.0,0.0,0
179.2,1.41,63.32,2.0,2.0,6.0,0
275.31,0.83,122.3,3.0,7.0,4.0,0
332.47,4.13,73.18,3.0,4.0,1.0,0
531.2,-1.51,289.51,7.0,14.0,8.0,0
245.11,2.37,33.62,1.0,3.0,3.0,0
532.53,1.92,134.66,3.0,10.0,7.0,0
354.45,2.65,65.56,2.0,4.0,1.0,0
326.4,2.01,104.03,4.0,4.0,3.0,1
307.09,0.95,83.55,3.0,3.0,3.0,0
416.36,1.89,101.45,2.0,6.0,3.0,1
528.57,3.92,120.11,1.0,8.0,5.0,0
421.97,6.27,32.7,1.0,3.0,9.0,0
255.37,2.65,19.37,0.0,3.0,6.0,1
253.32,0.98,66.4,3.0,3.0,6.0,0
308.33,3.61,67.51,1.0,4.0,4.0,1
445.55,2.08,130.15,3.0,6.0,7.0,1
151.17,0.68,67.15,3.0,2.0,2.0,1
425.51,1.98,96.67,1.0,7.0,5.0,1
420.47,0.47,143.55,3.0,7.0,8.0,0
412.61,5.09,60.69,3.0,3.0,5.0,1
376.45,1.6,95.94,2.0,5.0,9.0,1
649.67,6.58,101.9,2.0,9.0,7.0,1
194.19,-0.18,83.54,2.0,4.0,2.0,0
186.25,1.25,72.19,2.0,2.0,4.0,0
304.54,6.18,0.0,0.0,0.0,13.0,0
425.32,0.84,168.97,4.0,8.0,8.0,0
346.47,4.99,39.26,2.0,2.0,6.0,0
296.32,3.71,63.6,1.0,3.0,2.0,0
393.73,2.58,0.0,0.0,0.0,0.0,0
947.02,-4.11,347.61,13.0,13.0,11.0,0
685.07,5.53,145.94,6.0,8.0,20.0,0
212.3,2.41,24.39,1.0,2.0,2.0,0
705.99,2.83,152.17,4.0,9.0,17.0,0
454.49,2.75,108.27,1.0,8.0,4.0,1
446.64,3.18,47.1,0.0,6.0,6.0,0
221.47,0.6,61.36,3.0,2.0,1.0,0
581.58,-8.16,336.43,12.0,15.0,9.0,1
420.63,5.11,77.76,3.0,3.0,5.0,1
252.23,-1.78,134.39,3.0,8.0,2.0,0
498.59,6.51,78.09,2.0,3.0,4.0,1
303.36,1.87,55.84,0.0,5.0,3.0,1
161.22,0.18,52.32,1.0,2.0,3.0,1
424.52,4.74,92.42,2.0,5.0,10.0,1
239.31,1.91,72.72,4.0,4.0,5.0,1
857.87,-7.85,431.49,16.0,16.0,24.0,0
267.31,1.67,98.22,2.0,5.0,3.0,1
305.37,2.23,71.7,2.0,5.0,5.0,0
290.32,1.26,105.51,2.0,7.0,5.0,1
338.99,6.49,0.0,0.0,0.0,13.0,0
60.06,-0.98,69.11,2.0,1.0,0.0,1
327.47,3.37,43.7,2.0,3.0,2.0,1
261.23,1.45,77.76,1.0,5.0,2.0,0
580.47,3.09,186.72,4.0,12.0,10.0,1
245.35,2.79,46.25,2.0,3.0,4.0,0
302.36,3.64,79.9,2.0,5.0,3.0,0
459.46,-0.26,202.77,7.0,9.0,9.0,1
304.54,6.18,0.0,0.0,0.0,13.0,0
405.97,6.56,12.47,0.0,2.0,9.0,0
380.49,3.0,50.8,1.0,4.0,5.0,0
206.31,2.5,15.6,0.0,3.0,2.0,0
219.31,0.11,99.2,4.0,4.0,7.0,0
761.85,3.41,168.72,4.0,15.0,3.0,1
404.97,3.34,42.84,1.0,6.0,6.0,0
386.56,4.21,32.78,0.0,4.0,8.0,1
364.91,4.06,54.37,1.0,3.0,1.0,0
77.15,-0.13,26.02,2.0,2.0,1.0,1
390.5,2.39,72.83,1.0,5.0,7.0,1
327.42,2.81,49.77,1.0,4.0,6.0,1
348.76,1.97,73.13,2.0,4.0,3.0,0
982.81,-6.78,536.49,8.0,27.0,21.0,0
520.39,5.3,96.3,2.0,4.0,7.0,1
376.36,3.66,115.06,4.0,6.0,0.0,0
460.98,4.27,82.36,2.0,6.0,8.0,1
214.27,2.19,59.14,2.0,3.0,0.0,0
285.32,0.37,87.07,2.0,5.0,3.0,0
151.21,1.07,46.25,2.0,2.0,2.0,1
530.46,5.19,82.88,1.0,8.0,9.0,1
450.71,9.16,34.14,0.0,2.0,14.0,1
428.44,2.95,86.0,2.0,6.0,3.0,1
265.35,1.99,50.72,2.0,4.0,9.0,1
178.14,1.2,70.67,2.0,4.0,0.0,0
271.32,0.86,61.72,3.0,4.0,0.0,0
223.32,2.42,21.7,0.0,3.0,7.0,0
336.48,4.14,23.55,0.0,2.0,6.0,1
167.16,0.4,70.42,2.0,4.0,2.0,0
288.18,2.86,83.79,5.0,2.0,2.0,0
389.48,1.41,89.95,2.0,5.0,3.0,1
340.44,2.7,46.53,1.0,3.0,4.0,1
277.41,4.17,3.24,0.0,1.0,3.0,1
337.46,4.5,49.33,2.0,2.0,8.0,1
179.31,2.69,26.02,1.0,1.0,0.0,1
360.49,3.54,77.76,3.0,3.0,8.0,1
163.17,-2.97,92.95,5.0,5.0,1.0,1
277.41,3.04,32.7,1.0,3.0,5.0,1
560.63,2.98,145.24,3.0,7.0,5.0,0
252.35,0.6,88.89,3.0,4.0,5.0,1
257.33,3.03,21.7,0.0,3.0,6.0,1
777.89,1.92,220.78,7.0,13.0,14.0,0
730.05,8.62,125.38,2.0,8.0,8.0,1
777.09,-1.38,179.66,7.0,8.0,10.0,1
209.32,1.31,42.15,1.0,4.0,2.0,0
356.16,2.88,44.12,0.0,4.0,3.0,0
365.79,2.36,88.56,2.0,5.0,3.0,0
325.37,3.17,101.63,3.0,6.0,3.0,0
484.72,7.53,60.44,0.0,4.0,11.0,0
392.52,2.35,59.06,1.0,6.0,4.0,1
386.53,4.66,60.44,0.0,4.0,2.0,1
167.3,2.42,12.03,1.0,1.0,1.0,1
488.02,3.31,106.51,3.0,9.0,7.0,1
202.55,2.16,86.28,0.0,4.0,2.0,0
346.85,5.04,35.53,0.0,3.0,7.0,1
404.29,4.24,68.01,1.0,5.0,5.0,1
534.57,4.49,119.13,2.0,7.0,3.0,1
